student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,unresolved_hold_count,score,risk_gpa,risk_hold,risk_placement_score,risk_retake,risk_no_intervention,risk_delay,risk_status,at_risk_score,at_risk_flag,risk_category
1176,20,Male,Education,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Enrolled,0.0,76.0,0,0,0,0,0,0,1,1,0,Low Risk
1177,24,Non-binary,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Low,Enrolled,0.0,82.0,1,0,0,0,1,0,1,3,1,Medium Risk
1178,26,Non-binary,Mechanical Engineering,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate,0.0,44.0,0,0,1,0,0,0,0,1,0,Low Risk
1179,18,Female,Biology,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,71.0,0,0,0,0,1,0,1,2,1,Medium Risk
1180,25,Non-binary,Psychology,Sophomore,Yes,Yes,Fall 2023,Probation,High,Graduate,0.0,59.0,0,0,1,1,0,0,0,2,1,Medium Risk
1181,24,Male,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,98.0,0,0,0,0,1,0,1,2,1,Medium Risk
1182,25,Female,Nursing,Senior,No,No,Spring 2023,Good Standing,Low,Enrolled,0.0,75.0,1,0,0,0,0,0,1,2,1,Medium Risk
1183,18,Male,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Dropout,1.0,45.0,0,1,1,0,0,1,1,4,1,High Risk
1184,28,Male,Architecture,Senior,No,No,Spring 2023,Good Standing,Low,Enrolled,0.0,41.0,1,0,1,0,1,0,1,4,1,High Risk
1185,27,Female,Architecture,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,61.0,0,0,0,0,1,0,0,1,0,Low Risk
1186,20,Non-binary,Biology,Sophomore,No,No,Fall 2023,Good Standing,Low,Dropout,0.0,93.0,1,0,0,0,0,0,1,2,1,Medium Risk
1187,24,Male,Nursing,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Dropout,0.0,57.0,0,0,1,0,1,0,1,3,1,Medium Risk
1188,33,Male,Psychology,Senior,No,No,Fall 2022,Probation,High,Graduate,0.0,97.0,0,0,0,0,1,0,0,1,0,Low Risk
1189,33,Male,Computer Science,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1.0,88.0,0,1,0,0,1,1,0,3,1,Medium Risk
1190,34,Male,Mechanical Engineering,Freshman,No,No,Spring 2023,Warning,Medium,Dropout,0.0,50.0,0,0,1,0,1,1,1,4,1,High Risk
1191,19,Female,Biology,Sophomore,No,Yes,Spring 2024,Probation,Low,Dropout,0.0,73.0,1,0,0,0,1,0,1,3,1,Medium Risk
1192,18,Female,Nursing,Freshman,No,No,Fall 2022,Good Standing,Medium,Dropout,0.0,91.0,0,0,0,1,0,1,1,3,1,Medium Risk
1193,33,Male,Biology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,68.0,0,0,0,0,1,1,0,2,1,Medium Risk
1194,29,Non-binary,Psychology,Senior,No,No,Fall 2023,Probation,Low,Dropout,0.0,73.0,1,0,0,0,0,0,1,2,1,Medium Risk
1195,22,Male,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout,0.0,64.0,1,0,0,0,1,0,1,3,1,Medium Risk
1196,22,Non-binary,Biology,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,80.0,0,0,0,1,1,0,0,2,1,Medium Risk
1197,26,Male,Nursing,Senior,Yes,No,Spring 2024,Good Standing,Low,Enrolled,0.0,82.0,1,0,0,0,1,1,1,4,1,High Risk
1198,26,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,50.0,0,0,1,0,1,0,0,2,1,Medium Risk
1199,20,Male,Psychology,Sophomore,No,No,Spring 2023,Warning,High,Graduate,0.0,91.0,0,0,0,0,0,1,0,1,0,Low Risk
1200,33,Non-binary,Business Administration,Senior,Yes,No,Spring 2023,Probation,High,Graduate,0.0,49.0,0,0,1,0,0,0,0,1,0,Low Risk
1201,33,Male,Computer Science,Sophomore,No,Yes,Spring 2023,Probation,Low,Dropout,0.0,99.0,1,0,0,0,0,0,1,2,1,Medium Risk
1202,20,Male,Business Administration,Junior,No,Yes,Fall 2023,Good Standing,High,Graduate,0.0,80.0,0,0,0,0,1,0,0,1,0,Low Risk
1203,18,Non-binary,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,95.0,0,0,0,0,0,0,1,1,0,Low Risk
1204,28,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,0.0,78.0,1,0,0,0,1,0,1,3,1,Medium Risk
1205,34,Non-binary,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Graduate,0.0,87.0,0,0,0,0,0,0,0,0,0,Low Risk
1206,25,Female,Computer Science,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,56.0,1,0,1,0,1,0,1,4,1,High Risk
1207,21,Male,Business Administration,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,0.0,77.0,1,0,0,0,1,0,1,3,1,Medium Risk
1208,23,Non-binary,Architecture,Freshman,No,No,Fall 2022,Probation,Low,Enrolled,0.0,72.0,1,0,0,0,1,1,1,4,1,High Risk
1209,25,Non-binary,Mechanical Engineering,Senior,No,Yes,Fall 2023,Warning,High,Graduate,0.0,47.0,0,0,1,1,1,0,0,3,1,Medium Risk
1210,20,Non-binary,Nursing,Sophomore,Yes,No,Spring 2023,Good Standing,Medium,Graduate,0.0,96.0,0,0,0,0,0,0,0,0,0,Low Risk
1211,33,Female,Business Administration,Junior,No,No,Fall 2023,Good Standing,Low,Dropout,0.0,98.0,1,0,0,0,1,0,1,3,1,Medium Risk
1212,20,Female,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,High,Graduate,1.0,70.0,0,1,0,0,1,1,0,3,1,Medium Risk
1213,31,Male,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,81.0,0,0,0,0,1,0,0,1,0,Low Risk
1214,19,Female,Nursing,Junior,Yes,No,Spring 2024,Good Standing,Medium,Graduate,1.0,74.0,0,1,0,0,1,1,0,3,1,Medium Risk
1215,20,Female,Computer Science,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,0.0,43.0,0,0,1,1,1,1,0,4,1,High Risk
1216,33,Male,Psychology,Sophomore,No,Yes,Spring 2024,Probation,Low,Enrolled,1.0,68.0,1,1,0,1,1,1,1,6,1,High Risk
1217,26,Non-binary,Computer Science,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,84.0,0,0,0,0,0,1,1,2,1,Medium Risk
1218,21,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,0.0,41.0,0,0,1,0,1,0,0,2,1,Medium Risk
1219,18,Male,Computer Science,Senior,No,Yes,Spring 2023,Good Standing,High,Graduate,0.0,68.0,0,0,0,0,1,0,0,1,0,Low Risk
1220,21,Non-binary,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,79.0,0,0,0,0,0,0,1,1,0,Low Risk
1221,18,Female,Biology,Sophomore,Yes,No,Fall 2023,Good Standing,High,Enrolled,0.0,86.0,0,0,0,0,1,1,1,3,1,Medium Risk
1222,31,Male,Nursing,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,41.0,0,0,1,1,1,0,0,3,1,Medium Risk
1223,33,Male,Nursing,Senior,No,No,Fall 2023,Probation,High,Graduate,0.0,61.0,0,0,0,1,1,0,0,2,1,Medium Risk
1224,25,Male,Computer Science,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,72.0,0,0,0,0,0,1,0,1,0,Low Risk
1225,24,Non-binary,Biology,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,98.0,1,0,0,0,1,0,1,3,1,Medium Risk
1226,20,Male,Business Administration,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,60.0,0,0,0,0,0,0,1,1,0,Low Risk
1227,34,Male,Nursing,Junior,No,No,Fall 2022,Good Standing,High,Graduate,0.0,73.0,0,0,0,0,1,0,0,1,0,Low Risk
1228,18,Male,Architecture,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled,0.0,73.0,1,0,0,0,1,0,1,3,1,Medium Risk
1229,33,Non-binary,Psychology,Junior,No,Yes,Fall 2022,Good Standing,High,Graduate,0.0,78.0,0,0,0,0,0,0,0,0,0,Low Risk
1230,29,Female,Psychology,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,95.0,1,0,0,0,1,0,1,3,1,Medium Risk
1231,31,Male,Mechanical Engineering,Sophomore,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled,0.0,72.0,0,0,0,0,1,0,1,2,1,Medium Risk
1232,23,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,98.0,0,0,0,0,1,0,0,1,0,Low Risk
1233,23,Non-binary,Biology,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,96.0,0,0,0,0,0,0,1,1,0,Low Risk
1234,30,Non-binary,Education,Sophomore,No,Yes,Fall 2023,Probation,Medium,Graduate,0.0,66.0,0,0,0,0,0,1,0,1,0,Low Risk
1235,25,Non-binary,Education,Senior,No,No,Spring 2024,Good Standing,Low,Dropout,0.0,62.0,1,0,0,0,0,0,1,2,1,Medium Risk
1236,19,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,40.0,1,0,1,0,1,0,1,4,1,High Risk
1237,18,Female,Architecture,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,0.0,64.0,0,0,0,0,1,0,1,2,1,Medium Risk
1238,32,Male,Architecture,Junior,No,Yes,Spring 2024,Warning,Medium,Graduate,0.0,80.0,0,0,0,1,0,0,0,1,0,Low Risk
1239,18,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,0.0,60.0,1,0,0,0,1,0,1,3,1,Medium Risk
1240,22,Non-binary,Education,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,60.0,0,0,0,0,1,0,1,2,1,Medium Risk
1241,33,Female,Education,Sophomore,Yes,Yes,Fall 2023,Good Standing,Low,Dropout,0.0,60.0,1,0,0,0,0,0,1,2,1,Medium Risk
1242,21,Female,Computer Science,Sophomore,No,No,Fall 2023,Probation,Medium,Dropout,0.0,60.0,0,0,0,1,1,0,1,3,1,Medium Risk
1243,20,Non-binary,Computer Science,Junior,Yes,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,41.0,0,0,1,1,1,0,1,4,1,High Risk
1244,34,Male,Computer Science,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate,0.0,72.0,0,0,0,0,1,0,0,1,0,Low Risk
1245,34,Male,Business Administration,Freshman,No,No,Spring 2024,Warning,High,Enrolled,0.0,94.0,0,0,0,0,1,0,1,2,1,Medium Risk
1246,29,Non-binary,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,0.0,66.0,0,0,0,1,1,0,1,3,1,Medium Risk
1247,31,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,72.0,0,0,0,0,1,0,0,1,0,Low Risk
1248,23,Non-binary,Architecture,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,99.0,0,0,0,0,1,0,0,1,0,Low Risk
1249,20,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,66.0,0,0,0,1,1,0,0,2,1,Medium Risk
1250,26,Female,Architecture,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,51.0,0,0,1,1,1,0,0,3,1,Medium Risk
1251,22,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2022,Probation,Low,Dropout,0.0,42.0,1,0,1,0,0,0,1,3,1,Medium Risk
1252,34,Non-binary,Biology,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate,0.0,84.0,0,0,0,0,1,0,0,1,0,Low Risk
1253,31,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,67.0,0,0,0,1,1,0,0,2,1,Medium Risk
1254,20,Female,Education,Freshman,No,Yes,Fall 2023,Probation,High,Graduate,0.0,70.0,0,0,0,0,0,0,0,0,0,Low Risk
1255,18,Male,Architecture,Junior,No,No,Fall 2022,Warning,Medium,Enrolled,0.0,68.0,0,0,0,0,1,0,1,2,1,Medium Risk
1256,18,Male,Psychology,Junior,No,No,Fall 2022,Good Standing,High,Graduate,0.0,49.0,0,0,1,0,1,0,0,2,1,Medium Risk
1257,20,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,80.0,0,0,0,0,1,1,1,3,1,Medium Risk
1258,27,Male,Biology,Senior,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,81.0,0,0,0,0,0,0,0,0,0,Low Risk
1259,20,Non-binary,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,High,Dropout,0.0,41.0,0,0,1,0,1,0,1,3,1,Medium Risk
1260,25,Male,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,69.0,0,0,0,0,1,0,0,1,0,Low Risk
1261,31,Non-binary,Nursing,Senior,No,No,Fall 2023,Good Standing,Low,Dropout,0.0,42.0,1,0,1,0,1,0,1,4,1,High Risk
1262,32,Male,Business Administration,Senior,No,No,Fall 2023,Good Standing,High,Dropout,0.0,48.0,0,0,1,0,0,0,1,2,1,Medium Risk
1263,19,Female,Business Administration,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,85.0,0,0,0,0,1,0,0,1,0,Low Risk
1264,27,Male,Education,Sophomore,Yes,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,91.0,0,0,0,0,0,0,0,0,0,Low Risk
1265,19,Male,Biology,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,66.0,0,0,0,0,1,0,0,1,0,Low Risk
1266,34,Male,Computer Science,Junior,No,No,Spring 2023,Good Standing,High,Enrolled,0.0,49.0,0,0,1,0,1,1,1,4,1,High Risk
1267,25,Female,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate,0.0,86.0,0,0,0,0,1,1,0,2,1,Medium Risk
1268,18,Male,Computer Science,Junior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,50.0,0,0,1,0,0,0,0,1,0,Low Risk
1269,26,Female,Mechanical Engineering,Senior,Yes,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,70.0,0,0,0,0,1,1,1,3,1,Medium Risk
1270,28,Non-binary,Psychology,Senior,No,No,Spring 2024,Good Standing,High,Graduate,0.0,52.0,0,0,1,0,1,0,0,2,1,Medium Risk
1271,33,Male,Biology,Sophomore,No,Yes,Fall 2022,Probation,Medium,Graduate,0.0,50.0,0,0,1,0,0,1,0,2,1,Medium Risk
1272,24,Female,Nursing,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,70.0,0,0,0,0,1,0,0,1,0,Low Risk
1273,27,Female,Psychology,Senior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,0.0,51.0,0,0,1,0,1,0,1,3,1,Medium Risk
1274,20,Male,Psychology,Junior,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,64.0,0,0,0,0,0,0,1,1,0,Low Risk
1275,30,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,1.0,52.0,0,1,1,1,1,1,0,5,1,High Risk
1276,24,Female,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,1.0,98.0,0,1,0,0,1,1,0,3,1,Medium Risk
1277,21,Male,Nursing,Junior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,83.0,0,0,0,0,1,0,0,1,0,Low Risk
1278,30,Non-binary,Business Administration,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,1.0,43.0,0,1,1,0,1,1,1,5,1,High Risk
1279,18,Female,Education,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,66.0,0,0,0,0,1,1,1,3,1,Medium Risk
1280,25,Female,Psychology,Junior,No,No,Spring 2023,Warning,Medium,Graduate,0.0,42.0,0,0,1,1,1,0,0,3,1,Medium Risk
1281,31,Non-binary,Education,Junior,Yes,No,Spring 2024,Good Standing,Medium,Graduate,0.0,72.0,0,0,0,0,0,0,0,0,0,Low Risk
1282,33,Non-binary,Computer Science,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout,0.0,71.0,0,0,0,1,0,1,1,3,1,Medium Risk
1283,31,Male,Psychology,Sophomore,Yes,No,Fall 2023,Good Standing,High,Graduate,0.0,65.0,0,0,0,1,1,0,0,2,1,Medium Risk
1284,29,Male,Business Administration,Junior,No,No,Spring 2023,Warning,High,Enrolled,0.0,92.0,0,0,0,0,0,1,1,2,1,Medium Risk
1285,32,Female,Psychology,Sophomore,No,Yes,Spring 2023,Warning,Medium,Enrolled,0.0,73.0,0,0,0,0,0,0,1,1,0,Low Risk
1286,19,Non-binary,Computer Science,Sophomore,No,No,Fall 2023,Good Standing,Medium,Dropout,0.0,83.0,0,0,0,0,1,0,1,2,1,Medium Risk
1287,19,Non-binary,Mechanical Engineering,Junior,No,No,Spring 2024,Good Standing,High,Graduate,0.0,81.0,0,0,0,1,1,0,0,2,1,Medium Risk
1288,34,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout,0.0,71.0,1,0,0,1,0,0,1,3,1,Medium Risk
1289,27,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Dropout,0.0,97.0,0,0,0,0,1,0,1,2,1,Medium Risk
1290,23,Non-binary,Education,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,52.0,0,0,1,0,1,1,0,3,1,Medium Risk
1291,32,Non-binary,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Medium,Dropout,0.0,80.0,0,0,0,1,1,0,1,3,1,Medium Risk
1292,28,Female,Psychology,Senior,No,Yes,Spring 2023,Probation,High,Graduate,0.0,54.0,0,0,1,0,1,0,0,2,1,Medium Risk
1293,22,Male,Business Administration,Freshman,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,55.0,0,0,1,0,1,0,0,2,1,Medium Risk
1294,18,Male,Mechanical Engineering,Freshman,Yes,Yes,Fall 2023,Probation,Medium,Enrolled,0.0,60.0,0,0,0,1,1,0,1,3,1,Medium Risk
1295,25,Female,Psychology,Senior,No,No,Fall 2022,Good Standing,High,Dropout,0.0,73.0,0,0,0,0,1,0,1,2,1,Medium Risk
1296,29,Non-binary,Architecture,Senior,Yes,No,Fall 2022,Good Standing,Low,Enrolled,0.0,56.0,1,0,1,0,1,0,1,4,1,High Risk
1297,29,Female,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,81.0,0,0,0,0,1,1,0,2,1,Medium Risk
1298,22,Male,Architecture,Senior,No,No,Spring 2023,Good Standing,High,Dropout,0.0,64.0,0,0,0,0,1,0,1,2,1,Medium Risk
1299,24,Male,Business Administration,Freshman,Yes,No,Fall 2023,Good Standing,Medium,Graduate,0.0,99.0,0,0,0,0,1,0,0,1,0,Low Risk
1300,21,Female,Business Administration,Senior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,64.0,0,0,0,0,1,1,0,2,1,Medium Risk
1301,23,Female,Computer Science,Junior,No,No,Spring 2023,Probation,Low,Dropout,1.0,93.0,1,1,0,0,1,1,1,5,1,High Risk
1302,30,Male,Biology,Junior,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,52.0,0,0,1,0,1,0,1,3,1,Medium Risk
1303,32,Female,Biology,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate,1.0,94.0,0,1,0,0,1,1,0,3,1,Medium Risk
1304,20,Male,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,46.0,0,0,1,0,1,1,0,3,1,Medium Risk
1305,25,Female,Biology,Junior,Yes,Yes,Spring 2024,Probation,Medium,Graduate,0.0,94.0,0,0,0,0,0,0,0,0,0,Low Risk
1306,33,Female,Computer Science,Senior,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,43.0,0,0,1,1,1,0,0,3,1,Medium Risk
1307,30,Female,Education,Junior,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,83.0,0,0,0,0,1,1,1,3,1,Medium Risk
1308,27,Male,Architecture,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,67.0,0,0,0,0,1,0,0,1,0,Low Risk
1309,34,Female,Psychology,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Dropout,0.0,43.0,0,0,1,0,1,0,1,3,1,Medium Risk
1310,22,Male,Business Administration,Senior,No,No,Fall 2023,Probation,Medium,Enrolled,0.0,48.0,0,0,1,0,1,0,1,3,1,Medium Risk
1311,26,Male,Psychology,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate,0.0,73.0,0,0,0,0,1,0,0,1,0,Low Risk
1312,29,Female,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Graduate,0.0,69.0,0,0,0,0,1,1,0,2,1,Medium Risk
1313,18,Female,Nursing,Sophomore,Yes,Yes,Fall 2023,Good Standing,Medium,Dropout,0.0,67.0,0,0,0,0,0,1,1,2,1,Medium Risk
1314,18,Male,Education,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,42.0,0,0,1,0,1,0,0,2,1,Medium Risk
1315,32,Male,Nursing,Senior,No,No,Fall 2023,Good Standing,Low,Dropout,0.0,89.0,1,0,0,0,0,0,1,2,1,Medium Risk
1316,19,Non-binary,Biology,Junior,Yes,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,58.0,0,0,1,1,0,1,1,4,1,High Risk
1317,33,Male,Psychology,Junior,No,Yes,Spring 2023,Good Standing,Medium,Dropout,0.0,82.0,0,0,0,0,1,0,1,2,1,Medium Risk
1318,25,Non-binary,Architecture,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate,0.0,93.0,0,0,0,0,1,0,0,1,0,Low Risk
1319,30,Non-binary,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,56.0,1,0,1,1,0,1,1,5,1,High Risk
1320,18,Non-binary,Architecture,Freshman,No,No,Fall 2022,Good Standing,Low,Enrolled,0.0,89.0,1,0,0,0,0,0,1,2,1,Medium Risk
1321,33,Female,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled,0.0,77.0,0,0,0,0,0,0,1,1,0,Low Risk
1322,24,Female,Education,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,57.0,0,0,1,0,0,0,0,1,0,Low Risk
1323,22,Male,Architecture,Sophomore,No,No,Spring 2024,Probation,Medium,Graduate,0.0,78.0,0,0,0,0,1,0,0,1,0,Low Risk
1324,20,Non-binary,Nursing,Junior,Yes,Yes,Spring 2023,Good Standing,High,Enrolled,0.0,83.0,0,0,0,0,0,1,1,2,1,Medium Risk
1325,29,Female,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,97.0,0,0,0,0,1,0,0,1,0,Low Risk
1326,33,Female,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,99.0,0,0,0,1,0,1,0,2,1,Medium Risk
1327,22,Female,Mechanical Engineering,Freshman,No,No,Spring 2024,Warning,High,Enrolled,0.0,92.0,0,0,0,0,0,0,1,1,0,Low Risk
1328,31,Female,Education,Freshman,Yes,Yes,Fall 2022,Probation,Medium,Enrolled,0.0,92.0,0,0,0,0,1,0,1,2,1,Medium Risk
1329,22,Female,Education,Senior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,58.0,0,0,1,0,0,0,0,1,0,Low Risk
1330,32,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Dropout,0.0,91.0,0,0,0,0,1,0,1,2,1,Medium Risk
1331,34,Non-binary,Architecture,Freshman,No,No,Spring 2024,Good Standing,Low,Enrolled,0.0,50.0,1,0,1,1,1,0,1,5,1,High Risk
1332,31,Non-binary,Psychology,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,73.0,0,0,0,0,0,0,1,1,0,Low Risk
1333,22,Non-binary,Education,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate,0.0,85.0,0,0,0,0,0,0,0,0,0,Low Risk
1334,29,Male,Business Administration,Junior,No,No,Spring 2023,Good Standing,High,Enrolled,0.0,98.0,0,0,0,0,0,0,1,1,0,Low Risk
1335,33,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2023,Probation,Medium,Graduate,0.0,94.0,0,0,0,1,1,1,0,3,1,Medium Risk
1336,33,Female,Psychology,Junior,Yes,No,Fall 2022,Good Standing,Medium,Graduate,0.0,75.0,0,0,0,0,1,1,0,2,1,Medium Risk
1337,24,Non-binary,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,62.0,0,0,0,0,1,0,0,1,0,Low Risk
1338,21,Male,Education,Sophomore,Yes,Yes,Spring 2024,Good Standing,High,Dropout,0.0,,0,0,0,0,0,0,1,1,0,Low Risk
1339,18,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,65.0,0,0,0,0,1,0,0,1,0,Low Risk
1340,22,Non-binary,Mechanical Engineering,Freshman,No,No,Spring 2024,Probation,Low,Dropout,1.0,99.0,1,1,0,0,0,1,1,4,1,High Risk
1341,27,Non-binary,Nursing,Sophomore,No,No,Spring 2023,Good Standing,Low,Dropout,0.0,78.0,1,0,0,0,1,1,1,4,1,High Risk
1342,22,Non-binary,Architecture,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,0.0,52.0,0,0,1,0,0,0,1,2,1,Medium Risk
1343,21,Female,Biology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0.0,71.0,0,0,0,1,1,0,0,2,1,Medium Risk
1344,19,Female,Architecture,Junior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,44.0,0,0,1,0,1,1,0,3,1,Medium Risk
1345,27,Male,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,54.0,0,0,1,1,0,0,1,3,1,Medium Risk
1346,18,Female,Nursing,Senior,No,Yes,Spring 2023,Warning,High,Enrolled,0.0,63.0,0,0,0,0,1,0,1,2,1,Medium Risk
1347,22,Female,Education,Junior,No,Yes,Fall 2023,Good Standing,Medium,Dropout,0.0,51.0,0,0,1,0,1,0,1,3,1,Medium Risk
1348,30,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled,0.0,85.0,0,0,0,0,1,0,1,2,1,Medium Risk
1349,21,Female,Nursing,Senior,Yes,Yes,Spring 2023,Probation,Low,Dropout,1.0,42.0,1,1,1,0,1,1,1,6,1,High Risk
1350,33,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,91.0,0,0,0,0,1,1,0,2,1,Medium Risk
1351,33,Non-binary,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,0.0,40.0,0,0,1,0,1,1,1,4,1,High Risk
1352,19,Female,Mechanical Engineering,Senior,Yes,No,Fall 2023,Good Standing,Low,Dropout,0.0,87.0,1,0,0,0,1,0,1,3,1,Medium Risk
1353,34,Male,Architecture,Senior,No,No,Spring 2023,Good Standing,High,Enrolled,0.0,71.0,0,0,0,1,1,0,1,3,1,Medium Risk
