enrollment_id,student_id,course_level,enrolled_flag,enrollment_date,final_grade,completed_flag
3564,1145,200,Yes,2024-01-11,C,Yes
3565,1145,400,Yes,2024-01-04,F,No
3566,1145,100,Yes,2024-01-18,D,Yes
3567,1146,400,Yes,2024-01-18,C,Yes
3568,1146,200,Yes,2024-01-16,B,Yes
3569,1146,100,Yes,2024-01-16,A,Yes
3570,1146,300,Yes,2024-01-12,F,No
3571,1148,100,Yes,2024-01-15,A,Yes
3572,1148,200,Yes,2024-01-19,B,Yes
3573,1148,100,Yes,2024-01-12,C,Yes
3574,1148,400,Yes,2024-01-01,A,Yes
3575,1148,400,Yes,2024-01-19,B,Yes
3576,1149,200,Yes,2024-01-11,D,Yes
3577,1149,300,Yes,2024-01-09,F,No
3578,1149,100,Yes,2024-01-08,A,Yes
3579,1149,300,Yes,2024-01-02,B,Yes
3580,1149,300,Yes,2024-01-03,W,No
3581,1150,400,Yes,2024-01-06,C,Yes
3582,1150,400,Yes,2024-01-19,D,Yes
3583,1150,100,Yes,2024-01-13,A,Yes
3584,1150,200,Yes,2024-01-06,F,No
3585,1151,100,Yes,2024-01-02,B,Yes
3586,1151,300,Yes,2024-01-14,D,Yes
3587,1151,300,Yes,2024-01-02,C,Yes
3588,1151,400,Yes,2024-01-13,C,Yes
3589,1153,400,Yes,2024-01-08,A,Yes
3590,1153,300,Yes,2024-01-10,C,Yes
3591,1153,200,Yes,2024-01-07,F,No
3592,1153,300,Yes,2024-01-02,C,Yes
3593,1153,400,Yes,2024-01-11,A,Yes
3594,1154,400,Yes,2024-01-12,C,Yes
3595,1154,100,Yes,2024-01-17,F,No
3596,1154,400,Yes,2024-01-12,D,Yes
3597,1154,100,Yes,2024-01-07,A,Yes
3598,1155,400,Yes,2024-01-18,A,Yes
3599,1155,100,Yes,2024-01-10,C,Yes
3600,1155,300,Yes,2024-01-01,B,Yes
3601,1157,300,Yes,2024-01-08,B,Yes
3602,1157,300,Yes,2024-01-18,A,Yes
3603,1157,100,Yes,2024-01-17,C,Yes
3604,1157,300,Yes,2024-01-01,B,Yes
3605,1157,300,Yes,2024-01-13,C,Yes
3606,1158,300,Yes,2024-01-05,C,Yes
3607,1158,400,Yes,2024-01-19,D,Yes
3608,1158,200,Yes,2024-01-03,C,Yes
3609,1158,400,Yes,2024-01-16,A,Yes
3610,1158,400,Yes,2024-01-10,B,Yes
3611,1159,100,Yes,2024-01-14,C,Yes
3612,1159,300,Yes,2024-01-11,F,No
3613,1159,100,Yes,2024-01-11,F,No
3614,1159,100,Yes,2024-01-18,A,Yes
3615,1159,200,Yes,2024-01-11,C,Yes
3616,1160,100,Yes,2024-01-17,B,Yes
3617,1160,300,Yes,2024-01-09,W,No
3618,1160,400,Yes,2024-01-17,B,Yes
3619,1160,100,Yes,2024-01-09,C,Yes
3620,1161,200,Yes,2024-01-08,A,Yes
3621,1161,200,Yes,2024-01-05,A,Yes
3622,1161,200,Yes,2024-01-09,B,Yes
3623,1161,400,Yes,2024-01-06,B,Yes
3624,1161,300,Yes,2024-01-04,F,No
3625,1162,100,Yes,2024-01-11,W,No
3626,1162,400,Yes,2023-12-31,W,No
3627,1162,100,Yes,2024-01-05,D,Yes
3628,1162,100,Yes,2024-01-17,W,No
3629,1163,400,Yes,2024-01-17,A,Yes
3630,1163,100,Yes,2024-01-04,B,Yes
3631,1163,100,Yes,2024-01-16,B,Yes
3632,1164,400,Yes,2023-12-31,F,No
3633,1164,400,Yes,2024-01-17,C,Yes
3634,1164,100,Yes,2024-01-05,A,Yes
3635,1165,300,Yes,2024-01-10,W,No
3636,1165,100,Yes,2024-01-08,F,No
3637,1165,400,Yes,2024-01-10,C,Yes
3638,1166,300,Yes,2024-01-13,C,Yes
3639,1166,200,Yes,2024-01-09,C,Yes
3640,1166,100,Yes,2024-01-12,C,Yes
3641,1166,300,Yes,2024-01-11,W,No
3642,1166,300,Yes,2023-12-31,A,Yes
3643,1167,100,Yes,2024-01-01,F,No
3644,1167,400,Yes,2024-01-03,B,Yes
3645,1167,400,Yes,2024-01-05,A,Yes
3646,1167,300,Yes,2024-01-02,C,Yes
3647,1168,100,Yes,2024-01-04,C,Yes
3648,1168,100,Yes,2024-01-03,C,Yes
3649,1168,400,Yes,2024-01-04,B,Yes
3650,1168,300,Yes,2024-01-05,C,Yes
3651,1168,100,Yes,2024-01-07,B,Yes
3652,1169,400,Yes,2024-01-02,F,No
3653,1169,100,Yes,2024-01-16,C,Yes
3654,1169,100,Yes,2024-01-18,C,Yes
3655,1170,100,Yes,2024-01-11,D,Yes
3656,1170,400,Yes,2024-01-07,A,Yes
3657,1170,400,Yes,2024-01-14,D,Yes
3658,1170,200,Yes,2024-01-03,C,Yes
3659,1171,300,Yes,2024-01-01,B,Yes
3660,1171,400,Yes,2024-01-11,C,Yes
3661,1171,200,Yes,2024-01-07,C,Yes
3662,1172,400,Yes,2024-01-04,A,Yes
3663,1172,100,Yes,2024-01-08,D,Yes
3664,1172,300,Yes,2024-01-19,B,Yes
3665,1172,300,Yes,2024-01-19,C,Yes
3666,1174,400,Yes,2024-01-12,A,Yes
3667,1174,200,Yes,2024-01-15,A,Yes
3668,1174,300,Yes,2024-01-13,C,Yes
3669,1174,300,Yes,2024-01-06,C,Yes
3670,1174,300,Yes,2024-01-18,F,No
3671,1175,400,Yes,2024-01-06,B,Yes
3672,1175,200,Yes,2024-01-19,C,Yes
3673,1175,100,Yes,2024-01-10,B,Yes
3674,1175,100,Yes,2024-01-19,W,No
3675,1176,300,Yes,2024-01-09,A,Yes
3676,1176,200,Yes,2024-01-07,F,No
3677,1176,300,Yes,2024-01-05,B,Yes
3678,1176,100,Yes,2024-01-03,A,Yes
3679,1177,300,Yes,2024-01-08,A,Yes
3680,1177,100,Yes,2024-01-18,A,Yes
3681,1177,400,Yes,2024-01-02,A,Yes
3682,1177,400,Yes,2024-01-04,W,No
3683,1177,300,Yes,2024-01-19,A,Yes
3684,1178,400,Yes,2024-01-09,F,No
3685,1178,400,Yes,2024-01-17,W,No
3686,1178,300,Yes,2024-01-10,D,Yes
3687,1179,300,Yes,2024-01-16,B,Yes
3688,1179,300,Yes,2024-01-09,B,Yes
3689,1179,200,Yes,2024-01-03,C,Yes
3690,1179,100,Yes,2024-01-19,F,No
3691,1179,300,Yes,2024-01-01,B,Yes
3692,1180,300,Yes,2024-01-18,W,No
3693,1180,300,Yes,2024-01-03,B,Yes
3694,1180,300,Yes,2024-01-05,B,Yes
3695,1181,200,Yes,2024-01-03,A,Yes
3696,1181,400,Yes,2024-01-03,A,Yes
3697,1181,100,Yes,2024-01-12,B,Yes
3698,1182,400,Yes,2024-01-04,A,Yes
3699,1182,200,Yes,2024-01-05,A,Yes
3700,1182,100,Yes,2024-01-05,F,No
3701,1183,300,Yes,2024-01-01,C,Yes
3702,1183,100,Yes,2024-01-09,B,Yes
3703,1183,200,Yes,2024-01-05,B,Yes
3704,1183,400,Yes,2024-01-16,F,No
3705,1183,200,Yes,2023-12-31,A,Yes
3706,1184,300,Yes,2024-01-02,A,Yes
3707,1184,200,Yes,2024-01-07,F,No
3708,1184,400,Yes,2024-01-05,F,No
3709,1184,300,Yes,2024-01-11,C,Yes
3710,1184,200,Yes,2024-01-05,W,No
3711,1185,400,Yes,2024-01-14,D,Yes
3712,1185,300,Yes,2024-01-14,W,No
3713,1185,300,Yes,2024-01-13,A,Yes
3714,1185,100,Yes,2024-01-12,C,Yes
3715,1185,400,Yes,2024-01-06,B,Yes
3716,1186,400,Yes,2024-01-05,W,No
3717,1186,100,Yes,2024-01-09,D,Yes
3718,1186,400,Yes,2024-01-06,B,Yes
3719,1187,400,Yes,2024-01-13,A,Yes
3720,1187,200,Yes,2024-01-03,C,Yes
3721,1187,300,Yes,2024-01-19,B,Yes
3722,1187,100,Yes,2024-01-01,A,Yes
3723,1188,300,Yes,2024-01-03,F,No
3724,1188,300,Yes,2024-01-16,W,No
3725,1188,200,Yes,2023-12-31,C,Yes
3726,1190,100,Yes,2024-01-15,D,Yes
3727,1190,400,Yes,2024-01-11,A,Yes
3728,1190,300,Yes,2024-01-05,A,Yes
3729,1190,400,Yes,2024-01-02,W,No
3730,1191,400,Yes,2024-01-08,W,No
3731,1191,200,Yes,2024-01-12,B,Yes
3732,1191,100,Yes,2024-01-02,B,Yes
3733,1192,400,Yes,2024-01-15,D,Yes
3734,1192,200,Yes,2024-01-09,C,Yes
3735,1192,200,Yes,2024-01-16,A,Yes
3736,1192,400,Yes,2024-01-08,D,Yes
3737,1192,300,Yes,2024-01-07,C,Yes
3738,1193,200,Yes,2024-01-04,B,Yes
3739,1193,100,Yes,2024-01-09,B,Yes
3740,1193,300,Yes,2023-12-31,W,No
3741,1194,300,Yes,2024-01-05,A,Yes
3742,1194,300,Yes,2023-12-31,C,Yes
3743,1194,400,Yes,2023-12-31,C,Yes
3744,1194,100,Yes,2024-01-13,A,Yes
3745,1194,400,Yes,2024-01-12,C,Yes
3746,1195,400,Yes,2024-01-19,B,Yes
3747,1195,100,Yes,2024-01-11,C,Yes
3748,1195,100,Yes,2024-01-12,A,Yes
3749,1195,200,Yes,2024-01-01,B,Yes
3750,1195,200,Yes,2023-12-31,F,No
3751,1196,100,Yes,2024-01-18,A,Yes
3752,1196,400,Yes,2024-01-03,D,Yes
3753,1196,300,Yes,2024-01-08,W,No
3754,1197,400,Yes,2024-01-16,C,Yes
3755,1197,400,Yes,2024-01-07,F,No
3756,1197,300,Yes,2024-01-11,W,No
3757,1198,200,Yes,2024-01-03,A,Yes
3758,1198,400,Yes,2024-01-03,C,Yes
3759,1198,400,Yes,2024-01-14,C,Yes
3760,1198,100,Yes,2024-01-01,F,No
3761,1198,100,Yes,2024-01-11,C,Yes
3762,1199,400,Yes,2024-01-07,D,Yes
3763,1199,100,Yes,2024-01-04,W,No
3764,1199,300,Yes,2024-01-16,A,Yes
3765,1199,300,Yes,2024-01-14,B,Yes
3766,1199,400,Yes,2024-01-02,C,Yes
3767,1200,200,Yes,2024-01-02,A,Yes
3768,1200,200,Yes,2024-01-05,D,Yes
3769,1200,300,Yes,2024-01-13,C,Yes
3770,1201,200,Yes,2024-01-06,C,Yes
3771,1201,100,Yes,2024-01-03,F,No
3772,1201,400,Yes,2024-01-12,B,Yes
3773,1201,400,Yes,2024-01-18,W,No
3774,1202,100,Yes,2024-01-09,B,Yes
3775,1202,400,Yes,2024-01-16,C,Yes
3776,1202,300,Yes,2024-01-11,B,Yes
3777,1202,400,Yes,2024-01-15,A,Yes
3778,1202,300,Yes,2024-01-08,W,No
3779,1203,100,Yes,2024-01-05,A,Yes
3780,1203,100,Yes,2024-01-05,B,Yes
3781,1203,400,Yes,2024-01-02,B,Yes
3782,1203,300,Yes,2024-01-08,B,Yes
3783,1203,200,Yes,2024-01-12,A,Yes
3784,1204,100,Yes,2024-01-11,B,Yes
3785,1204,300,Yes,2024-01-06,B,Yes
3786,1204,300,Yes,2024-01-06,D,Yes
3787,1205,200,Yes,2023-12-31,C,Yes
3788,1205,300,Yes,2024-01-04,C,Yes
3789,1205,400,Yes,2024-01-11,D,Yes
3790,1206,400,Yes,2024-01-14,C,Yes
3791,1206,400,Yes,2024-01-17,B,Yes
3792,1206,200,Yes,2023-12-31,F,No
3793,1206,200,Yes,2024-01-03,W,No
3794,1207,100,Yes,2024-01-18,F,No
3795,1207,400,Yes,2024-01-06,B,Yes
3796,1207,100,Yes,2024-01-19,B,Yes
3797,1207,300,Yes,2024-01-05,B,Yes
3798,1208,300,Yes,2024-01-15,C,Yes
3799,1208,100,Yes,2024-01-03,A,Yes
3800,1208,400,Yes,2024-01-11,B,Yes
3801,1209,400,Yes,2023-12-31,C,Yes
3802,1209,300,Yes,2024-01-18,C,Yes
3803,1209,300,Yes,2024-01-10,C,Yes
3804,1210,200,Yes,2024-01-03,B,Yes
3805,1210,200,Yes,2024-01-07,B,Yes
3806,1210,200,Yes,2024-01-19,B,Yes
3807,1210,300,Yes,2024-01-02,A,Yes
3808,1210,400,Yes,2024-01-17,C,Yes
3809,1211,200,Yes,2024-01-17,B,Yes
3810,1211,200,Yes,2024-01-02,C,Yes
3811,1211,100,Yes,2024-01-04,A,Yes
3812,1211,400,Yes,2024-01-12,F,No
3813,1211,400,Yes,2024-01-10,B,Yes
3814,1212,400,Yes,2024-01-08,F,No
3815,1212,300,Yes,2024-01-04,B,Yes
3816,1212,400,Yes,2024-01-13,A,Yes
3817,1212,300,Yes,2024-01-04,A,Yes
3818,1212,400,Yes,2024-01-01,F,No
3819,1213,100,Yes,2024-01-12,F,No
3820,1213,100,Yes,2024-01-13,B,Yes
3821,1213,400,Yes,2024-01-06,A,Yes
3822,1213,300,Yes,2024-01-18,D,Yes
3823,1213,100,Yes,2024-01-16,C,Yes
3824,1215,400,Yes,2024-01-02,B,Yes
3825,1215,400,Yes,2024-01-09,B,Yes
3826,1215,200,Yes,2024-01-10,A,Yes
3827,1215,400,Yes,2024-01-08,A,Yes
3828,1216,300,Yes,2024-01-11,W,No
3829,1216,100,Yes,2024-01-13,B,Yes
3830,1216,200,Yes,2024-01-10,A,Yes
3831,1216,200,Yes,2024-01-12,W,No
3832,1217,300,Yes,2024-01-12,C,Yes
3833,1217,200,Yes,2024-01-13,C,Yes
3834,1217,400,Yes,2024-01-02,F,No
3835,1217,400,Yes,2024-01-07,A,Yes
3836,1218,200,Yes,2024-01-06,F,No
3837,1218,100,Yes,2024-01-09,C,Yes
3838,1218,100,Yes,2024-01-12,F,No
3839,1219,100,Yes,2024-01-09,F,No
3840,1219,200,Yes,2024-01-07,F,No
3841,1219,300,Yes,2024-01-12,W,No
3842,1220,100,Yes,2023-12-31,A,Yes
3843,1220,300,Yes,2024-01-09,C,Yes
3844,1220,400,Yes,2024-01-10,F,No
3845,1220,400,Yes,2024-01-17,C,Yes
3846,1221,100,Yes,2024-01-04,C,Yes
3847,1221,200,Yes,2024-01-06,D,Yes
3848,1221,100,Yes,2024-01-04,A,Yes
3849,1221,300,Yes,2024-01-18,B,Yes
3850,1222,300,Yes,2024-01-19,F,No
3851,1222,100,Yes,2024-01-13,A,Yes
3852,1222,200,Yes,2024-01-19,B,Yes
3853,1223,300,Yes,2024-01-03,D,Yes
3854,1223,300,Yes,2024-01-09,W,No
3855,1223,300,Yes,2024-01-05,A,Yes
3856,1224,200,Yes,2024-01-08,D,Yes
3857,1224,100,Yes,2024-01-13,A,Yes
3858,1224,300,Yes,2024-01-01,C,Yes
3859,1224,200,Yes,2024-01-01,C,Yes
3860,1224,400,Yes,2024-01-13,B,Yes
3861,1225,200,Yes,2024-01-12,B,Yes
3862,1225,100,Yes,2024-01-17,B,Yes
3863,1225,100,Yes,2024-01-12,W,No
3864,1225,400,Yes,2024-01-18,F,No
3865,1225,300,Yes,2024-01-15,C,Yes
3866,1226,100,Yes,2024-01-05,A,Yes
3867,1226,100,Yes,2024-01-08,B,Yes
3868,1226,100,Yes,2024-01-19,D,Yes
3869,1226,300,Yes,2024-01-10,W,No
3870,1227,400,Yes,2024-01-02,A,Yes
3871,1227,200,Yes,2024-01-17,A,Yes
3872,1227,100,Yes,2024-01-04,A,Yes
3873,1227,300,Yes,2024-01-02,D,Yes
3874,1228,200,Yes,2024-01-16,B,Yes
3875,1228,300,Yes,2024-01-18,C,Yes
3876,1228,200,Yes,2024-01-04,A,Yes
3877,1229,300,Yes,2024-01-06,A,Yes
3878,1229,100,Yes,2024-01-04,D,Yes
3879,1229,100,Yes,2024-01-02,A,Yes
3880,1229,300,Yes,2024-01-19,C,Yes
3881,1230,200,Yes,2024-01-04,B,Yes
3882,1230,200,Yes,2024-01-12,B,Yes
3883,1230,100,Yes,2024-01-01,W,No
3884,1230,200,Yes,2024-01-05,A,Yes
3885,1230,400,Yes,2024-01-03,F,No
3886,1231,100,Yes,2023-12-31,A,Yes
3887,1231,100,Yes,2024-01-11,W,No
3888,1231,400,Yes,2024-01-13,A,Yes
3889,1231,200,Yes,2024-01-13,A,Yes
3890,1231,400,Yes,2024-01-16,W,No
3891,1232,300,Yes,2024-01-19,W,No
3892,1232,400,Yes,2024-01-17,F,No
3893,1232,200,Yes,2024-01-07,B,Yes
3894,1233,200,Yes,2024-01-19,C,Yes
3895,1233,100,Yes,2023-12-31,A,Yes
3896,1233,100,Yes,2024-01-11,D,Yes
3897,1233,100,Yes,2024-01-19,D,Yes
3898,1234,100,Yes,2024-01-01,A,Yes
3899,1234,200,Yes,2024-01-13,B,Yes
3900,1234,100,Yes,2024-01-11,B,Yes
3901,1234,100,Yes,2024-01-15,A,Yes
3902,1235,400,Yes,2024-01-07,B,Yes
3903,1235,300,Yes,2024-01-08,D,Yes
3904,1235,100,Yes,2024-01-10,B,Yes
3905,1236,300,Yes,2024-01-13,B,Yes
3906,1236,300,Yes,2023-12-31,C,Yes
3907,1236,100,Yes,2024-01-17,D,Yes
3908,1236,400,Yes,2024-01-13,C,Yes
3909,1236,100,Yes,2023-12-31,B,Yes
3910,1237,400,Yes,2024-01-11,C,Yes
3911,1237,100,Yes,2023-12-31,C,Yes
3912,1237,100,Yes,2024-01-19,F,No
3913,1237,400,Yes,2024-01-16,C,Yes
3914,1238,300,Yes,2024-01-18,C,Yes
3915,1238,300,Yes,2024-01-08,B,Yes
3916,1238,100,Yes,2023-12-31,C,Yes
3917,1238,200,Yes,2024-01-01,B,Yes
3918,1238,300,Yes,2024-01-04,F,No
3919,1239,100,Yes,2024-01-17,W,No
3920,1239,100,Yes,2024-01-01,D,Yes
3921,1239,200,Yes,2024-01-01,F,No
3922,1239,200,Yes,2024-01-17,A,Yes
3923,1240,400,Yes,2024-01-10,F,No
3924,1240,200,Yes,2024-01-11,D,Yes
3925,1240,400,Yes,2024-01-15,B,Yes
3926,1241,400,Yes,2024-01-05,A,Yes
3927,1241,100,Yes,2024-01-08,B,Yes
3928,1241,200,Yes,2024-01-19,C,Yes
3929,1242,400,Yes,2024-01-11,C,Yes
3930,1242,400,Yes,2024-01-11,F,No
3931,1242,300,Yes,2024-01-08,C,Yes
3932,1242,100,Yes,2024-01-19,B,Yes
3933,1242,300,Yes,2024-01-01,C,Yes
3934,1243,300,Yes,2024-01-06,C,Yes
3935,1243,200,Yes,2024-01-01,D,Yes
3936,1243,400,Yes,2024-01-13,W,No
3937,1244,400,Yes,2024-01-15,B,Yes
3938,1244,200,Yes,2024-01-01,B,Yes
3939,1244,100,Yes,2024-01-17,B,Yes
3940,1245,300,Yes,2024-01-05,A,Yes
3941,1245,100,Yes,2024-01-04,C,Yes
3942,1245,100,Yes,2024-01-15,A,Yes
3943,1246,300,Yes,2024-01-01,C,Yes
3944,1246,300,Yes,2024-01-01,A,Yes
3945,1246,300,Yes,2024-01-05,F,No
3946,1247,100,Yes,2024-01-11,W,No
3947,1247,200,Yes,2024-01-14,B,Yes
3948,1247,300,Yes,2024-01-19,W,No
3949,1247,200,Yes,2024-01-09,F,No
3950,1247,100,Yes,2024-01-12,D,Yes
3951,1248,200,Yes,2024-01-08,A,Yes
3952,1248,400,Yes,2024-01-11,A,Yes
3953,1248,100,Yes,2024-01-07,F,No
3954,1248,400,Yes,2024-01-16,A,Yes
3955,1249,200,Yes,2024-01-08,F,No
3956,1249,300,Yes,2024-01-13,A,Yes
3957,1249,100,Yes,2024-01-13,W,No
3958,1249,300,Yes,2024-01-04,C,Yes
3959,1249,400,Yes,2024-01-18,A,Yes
3960,1250,200,Yes,2024-01-04,C,Yes
3961,1250,200,Yes,2024-01-09,W,No
3962,1250,400,Yes,2024-01-02,C,Yes
3963,1250,300,Yes,2024-01-11,A,Yes
3964,1251,200,Yes,2024-01-04,B,Yes
3965,1251,200,Yes,2024-01-07,A,Yes
3966,1251,300,Yes,2024-01-17,C,Yes
3967,1251,100,Yes,2024-01-10,B,Yes
3968,1251,100,Yes,2024-01-16,C,Yes
3969,1252,400,Yes,2024-01-06,F,No
3970,1252,100,Yes,2024-01-12,B,Yes
3971,1252,400,Yes,2024-01-18,B,Yes
3972,1253,100,Yes,2024-01-02,F,No
3973,1253,200,Yes,2024-01-13,B,Yes
3974,1253,200,Yes,2024-01-16,A,Yes
3975,1253,400,Yes,2024-01-14,A,Yes
3976,1253,200,Yes,2024-01-06,C,Yes
3977,1254,300,Yes,2024-01-18,A,Yes
3978,1254,100,Yes,2024-01-08,B,Yes
3979,1254,200,Yes,2024-01-04,D,Yes
3980,1254,300,Yes,2023-12-31,C,Yes
3981,1255,100,Yes,2024-01-19,F,No
3982,1255,300,Yes,2024-01-09,W,No
3983,1255,200,Yes,2024-01-04,A,Yes
3984,1255,400,Yes,2024-01-06,W,No
3985,1255,200,Yes,2024-01-13,C,Yes
3986,1256,200,Yes,2024-01-05,C,Yes
3987,1256,300,Yes,2023-12-31,C,Yes
3988,1256,100,Yes,2024-01-17,W,No
3989,1256,400,Yes,2024-01-02,C,Yes
3990,1256,400,Yes,2024-01-07,A,Yes
3991,1257,300,Yes,2024-01-09,C,Yes
3992,1257,400,Yes,2024-01-07,C,Yes
3993,1257,200,Yes,2024-01-01,W,No
3994,1257,300,Yes,2024-01-18,B,Yes
3995,1257,200,Yes,2024-01-09,C,Yes
3996,1258,300,Yes,2023-12-31,A,Yes
3997,1258,300,Yes,2024-01-01,C,Yes
3998,1258,400,Yes,2024-01-14,A,Yes
3999,1258,200,Yes,2023-12-31,B,Yes
4000,1258,300,Yes,2024-01-06,B,Yes
4001,1259,100,Yes,2024-01-10,B,Yes
4002,1259,200,Yes,2023-12-31,C,Yes
4003,1259,400,Yes,2024-01-16,C,Yes
4004,1259,200,Yes,2023-12-31,A,Yes
4005,1260,100,Yes,2024-01-11,A,Yes
4006,1260,300,Yes,2024-01-19,D,Yes
4007,1260,300,Yes,2024-01-02,A,Yes
4008,1261,300,Yes,2024-01-17,B,Yes
4009,1261,200,Yes,2024-01-06,B,Yes
4010,1261,300,Yes,2024-01-15,A,Yes
4011,1262,300,Yes,2024-01-08,C,Yes
4012,1262,300,Yes,2024-01-09,C,Yes
4013,1262,200,Yes,2024-01-09,W,No
4014,1262,200,Yes,2024-01-07,A,Yes
4015,1263,300,Yes,2024-01-17,C,Yes
4016,1263,200,Yes,2024-01-09,C,Yes
4017,1263,300,Yes,2024-01-09,A,Yes
4018,1263,300,Yes,2024-01-10,B,Yes
4019,1264,400,Yes,2024-01-17,C,Yes
4020,1264,400,Yes,2024-01-13,A,Yes
4021,1264,200,Yes,2024-01-14,C,Yes
4022,1264,200,Yes,2024-01-19,B,Yes
4023,1264,300,Yes,2024-01-05,B,Yes
4024,1265,200,Yes,2024-01-13,C,Yes
4025,1265,400,Yes,2024-01-07,F,No
4026,1265,400,Yes,2024-01-05,A,Yes
4027,1265,300,Yes,2024-01-16,A,Yes
4028,1265,400,Yes,2024-01-06,C,Yes
4029,1266,200,Yes,2024-01-03,B,Yes
4030,1266,200,Yes,2023-12-31,F,No
4031,1266,100,Yes,2024-01-09,F,No
4032,1266,200,Yes,2024-01-05,A,Yes
4033,1266,400,Yes,2024-01-15,W,No
4034,1267,200,Yes,2023-12-31,A,Yes
4035,1267,400,Yes,2024-01-10,C,Yes
4036,1267,100,Yes,2024-01-09,F,No
4037,1267,200,Yes,2024-01-17,B,Yes
4038,1267,300,Yes,2024-01-08,B,Yes
4039,1268,100,Yes,2024-01-18,A,Yes
4040,1268,100,Yes,2024-01-11,C,Yes
4041,1268,400,Yes,2024-01-12,B,Yes
4042,1268,400,Yes,2023-12-31,B,Yes
4043,1269,400,Yes,2023-12-31,A,Yes
4044,1269,300,Yes,2024-01-04,D,Yes
4045,1269,400,Yes,2024-01-12,F,No
4046,1269,200,Yes,2024-01-09,C,Yes
4047,1270,200,Yes,2023-12-31,B,Yes
4048,1270,200,Yes,2024-01-02,C,Yes
4049,1270,200,Yes,2024-01-15,F,No
4050,1270,400,Yes,2024-01-03,A,Yes
4051,1271,300,Yes,2024-01-16,B,Yes
4052,1271,400,Yes,2024-01-07,A,Yes
4053,1271,100,Yes,2024-01-15,C,Yes
4054,1271,400,Yes,2024-01-09,C,Yes
4055,1271,400,Yes,2024-01-03,B,Yes
4056,1272,100,Yes,2024-01-14,C,Yes
4057,1272,200,Yes,2024-01-05,W,No
4058,1272,400,Yes,2024-01-02,B,Yes
4059,1273,200,Yes,2024-01-01,W,No
4060,1273,100,Yes,2024-01-09,B,Yes
4061,1273,300,Yes,2024-01-05,A,Yes
4062,1273,300,Yes,2024-01-02,B,Yes
4063,1274,300,Yes,2024-01-16,B,Yes
4064,1274,100,Yes,2024-01-07,A,Yes
4065,1274,300,Yes,2024-01-19,C,Yes
4066,1274,200,Yes,2024-01-17,B,Yes
4067,1276,100,Yes,2024-01-01,F,No
4068,1276,200,Yes,2024-01-19,A,Yes
4069,1276,400,Yes,2024-01-11,B,Yes
4070,1276,200,Yes,2024-01-13,F,No
4071,1276,300,Yes,2024-01-16,C,Yes
4072,1277,400,Yes,2024-01-08,D,Yes
4073,1277,300,Yes,2024-01-01,W,No
4074,1277,200,Yes,2024-01-15,C,Yes
4075,1277,400,Yes,2024-01-03,F,No
4076,1277,200,Yes,2024-01-06,C,Yes
4077,1278,400,Yes,2024-01-19,B,Yes
4078,1278,300,Yes,2024-01-15,C,Yes
4079,1278,200,Yes,2024-01-13,B,Yes
4080,1279,100,Yes,2024-01-09,B,Yes
4081,1279,100,Yes,2024-01-17,C,Yes
4082,1279,300,Yes,2024-01-01,F,No
4083,1279,300,Yes,2024-01-06,F,No
4084,1280,100,Yes,2024-01-14,B,Yes
4085,1280,100,Yes,2024-01-01,C,Yes
4086,1280,300,Yes,2024-01-15,A,Yes
4087,1280,200,Yes,2024-01-10,F,No
4088,1281,100,Yes,2024-01-12,F,No
4089,1281,400,Yes,2023-12-31,A,Yes
4090,1281,100,Yes,2024-01-10,A,Yes
4091,1282,400,Yes,2024-01-13,C,Yes
4092,1282,300,Yes,2024-01-05,F,No
4093,1282,300,Yes,2024-01-18,C,Yes
4094,1282,100,Yes,2024-01-12,W,No
4095,1282,100,Yes,2024-01-04,C,Yes
4096,1283,300,Yes,2024-01-19,D,Yes
4097,1283,200,Yes,2023-12-31,F,No
4098,1283,400,Yes,2024-01-17,A,Yes
4099,1284,100,Yes,2024-01-02,A,Yes
4100,1284,300,Yes,2024-01-11,W,No
4101,1284,400,Yes,2024-01-04,B,Yes
4102,1284,200,Yes,2024-01-08,C,Yes
4103,1284,400,Yes,2024-01-01,C,Yes
4104,1285,400,Yes,2024-01-12,D,Yes
4105,1285,100,Yes,2024-01-15,B,Yes
4106,1285,100,Yes,2024-01-04,A,Yes
4107,1285,200,Yes,2024-01-17,A,Yes
4108,1285,200,Yes,2024-01-06,A,Yes
4109,1286,400,Yes,2023-12-31,A,Yes
4110,1286,400,Yes,2024-01-16,C,Yes
4111,1286,400,Yes,2024-01-18,A,Yes
4112,1286,400,Yes,2024-01-03,A,Yes
4113,1287,200,Yes,2024-01-08,A,Yes
4114,1287,400,Yes,2024-01-17,W,No
4115,1287,200,Yes,2024-01-17,F,No
4116,1287,100,Yes,2024-01-01,A,Yes
4117,1287,300,Yes,2023-12-31,A,Yes
4118,1288,300,Yes,2024-01-02,B,Yes
4119,1288,300,Yes,2024-01-19,B,Yes
4120,1288,400,Yes,2024-01-13,D,Yes
4121,1289,100,Yes,2024-01-01,A,Yes
4122,1289,100,Yes,2024-01-04,F,No
4123,1289,100,Yes,2024-01-05,A,Yes
4124,1290,400,Yes,2024-01-16,C,Yes
4125,1290,100,Yes,2023-12-31,C,Yes
4126,1290,100,Yes,2024-01-04,C,Yes
4127,1290,200,Yes,2023-12-31,D,Yes
4128,1291,400,Yes,2024-01-02,C,Yes
4129,1291,300,Yes,2024-01-11,B,Yes
4130,1291,400,Yes,2024-01-02,B,Yes
4131,1291,300,Yes,2024-01-13,C,Yes
