student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status
1305,25,Female,Biology,Junior,Yes,Yes,Spring 2024,Probation,Medium,Graduate
1306,33,Female,Computer Science,Senior,No,No,Spring 2024,Good Standing,Medium,Graduate
1307,30,Female,Education,Junior,No,Yes,Spring 2024,Good Standing,Medium,Dropout
1308,27,Male,Architecture,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
1309,34,Female,Psychology,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Dropout
1310,22,Male,Business Administration,Senior,No,No,Fall 2023,Probation,Medium,Enrolled
1311,26,Male,Psychology,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
1312,29,Female,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Graduate
1313,18,Female,Nursing,Sophomore,Yes,Yes,Fall 2023,Good Standing,Medium,Dropout
1314,18,Male,Education,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1315,32,Male,Nursing,Senior,No,No,Fall 2023,Good Standing,Low,Dropout
1316,19,Non-binary,Biology,Junior,Yes,Yes,Spring 2024,Good Standing,High,Enrolled
1317,33,Male,Psychology,Junior,No,Yes,Spring 2023,Good Standing,Medium,Dropout
1318,25,Non-binary,Architecture,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
1319,30,Non-binary,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout
1320,18,Non-binary,Architecture,Freshman,No,No,Fall 2022,Good Standing,Low,Enrolled
1321,33,Female,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled
1322,24,Female,Education,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
1323,22,Male,Architecture,Sophomore,No,No,Spring 2024,Probation,Medium,Graduate
1324,20,Non-binary,Nursing,Junior,Yes,Yes,Spring 2023,Good Standing,High,Enrolled
1325,29,Female,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate
1326,33,Female,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1327,22,Female,Mechanical Engineering,Freshman,No,No,Spring 2024,Warning,High,Enrolled
1328,31,Female,Education,Freshman,Yes,Yes,Fall 2022,Probation,Medium,Enrolled
1329,22,Female,Education,Senior,No,No,Fall 2023,Good Standing,High,Graduate
1330,32,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Dropout
1331,34,Non-binary,Architecture,Freshman,No,No,Spring 2024,Good Standing,Low,Enrolled
1332,31,Non-binary,Psychology,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled
1333,22,Non-binary,Education,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
1334,29,Male,Business Administration,Junior,No,No,Spring 2023,Good Standing,High,Enrolled
1335,33,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2023,Probation,Medium,Graduate
1336,33,Female,Psychology,Junior,Yes,No,Fall 2022,Good Standing,Medium,Graduate
1337,24,Non-binary,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
1338,21,Male,Education,Sophomore,Yes,Yes,Spring 2024,Good Standing,High,Dropout
1339,18,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
1340,22,Non-binary,Mechanical Engineering,Freshman,No,No,Spring 2024,Probation,Low,Dropout
1341,27,Non-binary,Nursing,Sophomore,No,No,Spring 2023,Good Standing,Low,Dropout
1342,22,Non-binary,Architecture,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1343,21,Female,Biology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1344,19,Female,Architecture,Junior,No,No,Fall 2023,Good Standing,High,Graduate
1345,27,Male,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled
1346,18,Female,Nursing,Senior,No,Yes,Spring 2023,Warning,High,Enrolled
1347,22,Female,Education,Junior,No,Yes,Fall 2023,Good Standing,Medium,Dropout
1348,30,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled
1349,21,Female,Nursing,Senior,Yes,Yes,Spring 2023,Probation,Low,Dropout
1350,33,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate
1351,33,Non-binary,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1352,19,Female,Mechanical Engineering,Senior,Yes,No,Fall 2023,Good Standing,Low,Dropout
1353,34,Male,Architecture,Senior,No,No,Spring 2023,Good Standing,High,Enrolled
1354,29,Male,Biology,Senior,No,Yes,Fall 2023,Warning,Low,Dropout
1355,20,Female,Nursing,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1356,18,Male,Mechanical Engineering,Freshman,No,Yes,Fall 2022,Good Standing,Low,Dropout
1357,18,Non-binary,Nursing,Junior,No,No,Fall 2022,Good Standing,High,Graduate
1358,28,Non-binary,Biology,Junior,No,No,Spring 2024,Good Standing,High,Dropout
1359,22,Female,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate
1360,29,Male,Nursing,Freshman,Yes,No,Spring 2023,Good Standing,Low,Enrolled
1361,20,Male,Business Administration,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate
1362,18,Non-binary,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
1363,18,Female,Biology,Senior,Yes,Yes,Fall 2023,Good Standing,High,Enrolled
1364,25,Male,Mechanical Engineering,Freshman,No,No,Spring 2023,Good Standing,Low,Enrolled
1365,27,Female,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
1366,28,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
1367,29,Non-binary,Biology,Junior,No,No,Spring 2023,Good Standing,High,Enrolled
1368,30,Non-binary,Nursing,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
1369,29,Female,Mechanical Engineering,Junior,No,Yes,Spring 2023,Good Standing,High,Dropout
1370,31,Non-binary,Education,Freshman,No,No,Fall 2023,Good Standing,Medium,Dropout
1371,19,Male,Computer Science,Senior,Yes,No,Fall 2022,Good Standing,Medium,Enrolled
1372,20,Non-binary,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,Medium,Dropout
1373,34,Female,Mechanical Engineering,Freshman,Yes,No,Spring 2023,Probation,Low,Dropout
1374,25,Female,Architecture,Junior,No,No,Fall 2023,Good Standing,Medium,Dropout
1375,27,Female,Mechanical Engineering,Sophomore,No,Yes,Fall 2023,Probation,Medium,Graduate
1376,19,Male,Computer Science,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
1377,26,Male,Nursing,Junior,No,Yes,Spring 2024,Probation,High,Enrolled
1378,24,Male,Education,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout
1379,21,Male,Architecture,Junior,No,No,Spring 2023,Good Standing,High,Enrolled
1380,30,Male,Business Administration,Sophomore,No,No,Spring 2023,Probation,Low,Dropout
1381,28,Non-binary,Architecture,Junior,No,Yes,Spring 2023,Good Standing,High,Enrolled
1382,21,Male,Mechanical Engineering,Senior,No,Yes,Spring 2023,Good Standing,High,Dropout
1383,21,Male,Nursing,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
1384,27,Non-binary,Biology,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout
1385,22,Male,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Dropout
1386,26,Female,Biology,Freshman,Yes,Yes,Fall 2023,Good Standing,High,Graduate
1387,20,Male,Education,Senior,No,Yes,Fall 2023,Good Standing,High,Dropout
1388,34,Male,Business Administration,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate
1389,20,Female,Psychology,Freshman,No,No,Spring 2024,Probation,Medium,Graduate
1390,33,Female,Education,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Dropout
1391,21,Female,Psychology,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
1392,34,Female,Biology,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1393,24,Male,Education,Senior,No,No,Fall 2023,Probation,Medium,Graduate
1394,22,Female,Business Administration,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate
1395,29,Female,Computer Science,Junior,No,Yes,Fall 2022,Probation,Low,Enrolled
1396,34,Non-binary,Business Administration,Junior,No,Yes,Spring 2023,Good Standing,High,Enrolled
1397,30,Female,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate
1398,20,Female,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled
1399,26,Non-binary,Computer Science,Freshman,No,No,Fall 2022,Good Standing,High,Enrolled
1400,34,Non-binary,Nursing,Freshman,Yes,Yes,Spring 2023,Good Standing,High,Graduate
1401,34,Male,Education,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Dropout
1402,33,Non-binary,Biology,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled
1403,30,Male,Nursing,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
1404,34,Non-binary,Computer Science,Junior,Yes,No,Fall 2023,Good Standing,Medium,Dropout
1405,21,Non-binary,Psychology,Senior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1406,29,Male,Biology,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled
1407,26,Non-binary,Psychology,Freshman,No,No,Spring 2023,Good Standing,High,Graduate
1408,29,Male,Business Administration,Sophomore,Yes,No,Fall 2022,Good Standing,Medium,Enrolled
1409,26,Non-binary,Mechanical Engineering,Junior,Yes,No,Spring 2024,Probation,Medium,Graduate
1410,24,Female,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,Medium,Enrolled
1411,31,Non-binary,Business Administration,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout
1412,32,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,Low,Enrolled
1413,33,Non-binary,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate
1414,22,Male,Computer Science,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
1415,20,Male,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
1416,29,Female,Business Administration,Junior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
1417,21,Female,Mechanical Engineering,Junior,No,No,Spring 2023,Probation,Medium,Graduate
1418,33,Male,Nursing,Sophomore,Yes,Yes,Spring 2023,Good Standing,Medium,Graduate
1419,24,Non-binary,Business Administration,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
1420,30,Male,Psychology,Senior,No,No,Fall 2022,Good Standing,High,Enrolled
1421,27,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
1422,24,Non-binary,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled
1423,31,Non-binary,Business Administration,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled
1424,22,Non-binary,Education,Freshman,No,Yes,Spring 2023,Warning,High,Graduate
1425,20,Non-binary,Architecture,Freshman,No,No,Fall 2022,Good Standing,Low,Enrolled
1426,28,Male,Mechanical Engineering,Freshman,Yes,No,Spring 2023,Warning,Medium,Dropout
1427,28,Male,Nursing,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1428,32,Female,Nursing,Sophomore,Yes,No,Fall 2022,Good Standing,High,Enrolled
1429,29,Male,Biology,Junior,No,Yes,Spring 2023,Probation,Low,Dropout
1430,26,Non-binary,Computer Science,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1431,27,Female,Biology,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate
1432,29,Non-binary,Psychology,Freshman,No,No,Spring 2024,Probation,High,Graduate
1433,34,Male,Computer Science,Junior,No,Yes,Fall 2022,Good Standing,Medium,Dropout
1434,23,Female,Business Administration,Freshman,Yes,Yes,Spring 2023,Good Standing,High,Graduate
1435,24,Non-binary,Architecture,Junior,No,No,Spring 2024,Probation,Low,Enrolled
1436,31,Female,Business Administration,Sophomore,No,Yes,Fall 2022,Good Standing,High,Enrolled
1437,30,Female,Nursing,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1438,25,Male,Psychology,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout
1439,27,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,High,Graduate
1440,26,Female,Psychology,Junior,Yes,No,Fall 2023,Good Standing,Medium,Graduate
1441,19,Female,Business Administration,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled
1442,22,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
1443,22,Female,Psychology,Freshman,Yes,No,Fall 2022,Good Standing,Low,Dropout
1444,23,Female,Architecture,Freshman,No,Yes,Spring 2024,Probation,Low,Enrolled
1445,25,Female,Architecture,Senior,No,No,Fall 2022,Good Standing,High,Dropout
1446,33,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout
1447,30,Non-binary,Mechanical Engineering,Senior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate
1448,18,Non-binary,Business Administration,Junior,Yes,Yes,Fall 2023,Good Standing,Low,Dropout
1449,34,Non-binary,Psychology,Sophomore,No,No,Fall 2023,Probation,High,Enrolled
1450,24,Male,Mechanical Engineering,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout
1451,30,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,High,Graduate
1452,21,Non-binary,Architecture,Junior,Yes,No,Spring 2023,Good Standing,Medium,Enrolled
1453,21,Female,Education,Junior,No,No,Fall 2023,Good Standing,High,Enrolled
1454,23,Female,Business Administration,Freshman,No,No,Fall 2022,Good Standing,High,Graduate
1455,29,Male,Mechanical Engineering,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
1456,24,Non-binary,Education,Sophomore,Yes,Yes,Fall 2022,Good Standing,Low,Dropout
1457,27,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
1458,24,Female,Psychology,Senior,No,Yes,Spring 2024,Good Standing,High,Graduate
1459,20,Non-binary,Business Administration,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled
1460,30,Female,Education,Sophomore,No,Yes,Fall 2023,Probation,Medium,Graduate
1461,30,Female,Biology,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout
1462,25,Male,Psychology,Freshman,No,No,Spring 2023,Good Standing,High,Graduate
1463,26,Male,Architecture,Sophomore,Yes,Yes,Spring 2023,Probation,Medium,Enrolled
1464,24,Male,Biology,Freshman,No,No,Spring 2024,Good Standing,High,Enrolled
1465,18,Female,Biology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Dropout
1466,20,Non-binary,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,High,Dropout
1467,30,Male,Computer Science,Junior,No,No,Spring 2024,Probation,High,Graduate
1468,34,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate
1469,18,Male,Education,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
1470,23,Male,Education,Senior,Yes,Yes,Fall 2022,Good Standing,High,Enrolled
1471,23,Female,Education,Senior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
1472,29,Male,Mechanical Engineering,Sophomore,No,Yes,Spring 2023,Probation,High,Graduate
1473,30,Male,Psychology,Senior,No,No,Spring 2024,Good Standing,High,Graduate
1474,30,Female,Education,Freshman,Yes,No,Fall 2023,Good Standing,High,Enrolled
1475,32,Non-binary,Psychology,Freshman,No,Yes,Fall 2022,Good Standing,Low,Enrolled
1476,33,Male,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1477,28,Female,Biology,Freshman,No,No,Spring 2024,Warning,Medium,Graduate
1478,22,Male,Education,Junior,No,No,Fall 2022,Good Standing,Medium,Dropout
1479,21,Female,Business Administration,Freshman,No,No,Spring 2023,Good Standing,High,Graduate
1480,20,Non-binary,Education,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled
1481,32,Non-binary,Computer Science,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate
1482,26,Female,Nursing,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
1483,34,Female,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Low,Dropout
1484,31,Female,Education,Freshman,No,Yes,Fall 2023,Probation,Low,Enrolled
1485,32,Non-binary,Architecture,Sophomore,No,No,Spring 2023,Good Standing,Medium,Enrolled
1486,18,Male,Nursing,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate
1487,20,Non-binary,Business Administration,Senior,Yes,No,Fall 2022,Good Standing,High,Graduate
1488,33,Female,Architecture,Freshman,No,Yes,Spring 2024,Probation,High,Enrolled
1489,28,Female,Architecture,Freshman,Yes,No,Spring 2023,Good Standing,Low,Dropout
1490,29,Non-binary,Mechanical Engineering,Sophomore,Yes,No,Fall 2022,Good Standing,High,Dropout
1491,27,Female,Architecture,Senior,No,No,Fall 2023,Good Standing,Low,Dropout
1492,33,Non-binary,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate
1493,25,Female,Mechanical Engineering,Senior,No,No,Spring 2024,Probation,Medium,Graduate
1494,23,Male,Computer Science,Senior,No,Yes,Fall 2022,Good Standing,High,Enrolled
1495,29,Male,Education,Senior,No,No,Fall 2023,Probation,Medium,Enrolled
1496,25,Female,Biology,Freshman,No,No,Spring 2024,Probation,Medium,Enrolled
1497,21,Non-binary,Architecture,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1498,25,Male,Computer Science,Senior,No,No,Spring 2023,Good Standing,High,Enrolled
1499,22,Non-binary,Nursing,Senior,No,Yes,Spring 2024,Good Standing,High,Enrolled
1500,26,Female,Business Administration,Junior,Yes,No,Spring 2023,Good Standing,Medium,Graduate
1501,21,Non-binary,Architecture,Freshman,No,Yes,Spring 2024,Probation,Medium,Graduate
1502,34,Male,Psychology,Junior,No,No,Fall 2022,Good Standing,Medium,Dropout
1503,26,Non-binary,Computer Science,Freshman,Yes,No,Spring 2024,Good Standing,Medium,Enrolled
1504,18,Non-binary,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate
1505,30,Female,Architecture,Junior,No,No,Fall 2023,Probation,Medium,Graduate
1506,33,Female,Psychology,Sophomore,No,No,Fall 2023,Good Standing,High,Dropout
1507,30,Female,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
1508,31,Male,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate
1509,20,Male,Nursing,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate
1510,23,Female,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled
1511,22,Female,Education,Sophomore,No,No,Spring 2024,Good Standing,Medium,Dropout
1512,32,Male,Computer Science,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate
1513,19,Male,Psychology,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate
1514,27,Male,Business Administration,Freshman,Yes,No,Fall 2022,Good Standing,Medium,Graduate
1515,30,Male,Architecture,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
1516,22,Female,Business Administration,Freshman,Yes,Yes,Fall 2022,Good Standing,Medium,Dropout
1517,18,Male,Business Administration,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled
1518,18,Female,Computer Science,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout
1519,32,Non-binary,Nursing,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate
1520,34,Non-binary,Biology,Freshman,No,No,Fall 2022,Good Standing,High,Enrolled
1521,28,Male,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Medium,Dropout
1522,34,Non-binary,Computer Science,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled
1523,30,Non-binary,Psychology,Senior,No,No,Spring 2024,Good Standing,High,Graduate
1524,18,Non-binary,Architecture,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
1525,19,Male,Education,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
1526,26,Male,Biology,Junior,No,Yes,Fall 2023,Good Standing,High,Enrolled
1527,20,Non-binary,Mechanical Engineering,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate
1528,18,Female,Biology,Freshman,No,No,Spring 2024,Warning,High,Enrolled
1529,33,Non-binary,Architecture,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Dropout
1530,23,Male,Biology,Junior,No,Yes,Spring 2023,Probation,Medium,Dropout
1531,34,Male,Architecture,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled
1532,22,Male,Computer Science,Junior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
1533,22,Non-binary,Mechanical Engineering,Sophomore,Yes,Yes,Spring 2024,Good Standing,Low,Dropout
1534,23,Female,Business Administration,Senior,No,No,Fall 2022,Good Standing,Medium,Dropout
