student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,at_risk_score,risk_category,at_risk_flag,latest_placement_score,placement_language,total_test_attempts,retake_required,has_hold,unresolved_hold_flag,avg_days_to_resolve_hold,intervention_received_flag,intervention_type,enrolled_flag,completed_flag,placement_score_band,hold_resolution_category,enrollment_delay_flag
1131,24,Female,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Low,Enrolled,6,High Risk,1,58.0,Spanish,1,Yes,Yes,Yes,28.0,No,No Intervention,,,Low,Slow (>14 days),Yes
1132,23,Non-binary,Architecture,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,72.0,English,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1133,25,Non-binary,Architecture,Sophomore,No,No,Fall 2023,Probation,Low,Enrolled,6,High Risk,1,49.0,Math,2,Yes,Yes,No,24.0,No,No Intervention,Yes,Yes,Low,Slow (>14 days),Yes
1134,26,Female,Education,Junior,No,No,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,72.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1135,22,Non-binary,Architecture,Senior,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,86.0,English,1,No,Yes,No,14.0,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
1136,18,Female,Computer Science,Senior,Yes,Yes,Spring 2023,Warning,Low,Dropout,3,Medium Risk,1,68.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1137,27,Male,Computer Science,Junior,No,No,Spring 2024,Good Standing,Low,Dropout,3,Medium Risk,1,95.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1138,29,Female,Architecture,Senior,No,Yes,Spring 2023,Good Standing,High,Enrolled,1,Low Risk,0,87.0,Spanish,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,High,No Hold,No
1139,32,Male,Mechanical Engineering,Sophomore,No,No,Fall 2023,Probation,High,Graduate,1,Low Risk,0,90.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1140,26,Male,Computer Science,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,4,High Risk,1,96.0,Spanish,2,Yes,Yes,No,12.5,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
1141,34,Non-binary,Business Administration,Freshman,Yes,Yes,Spring 2024,Good Standing,Low,Dropout,3,Medium Risk,1,81.0,English,1,Yes,Yes,No,11.0,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
1142,34,Non-binary,Architecture,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,94.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1143,29,Non-binary,Computer Science,Junior,Yes,Yes,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,95.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1144,24,Female,Psychology,Sophomore,Yes,No,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,77.0,Spanish,1,No,Yes,No,4.5,Yes,Academic Planning,Yes,No,Medium,Quick (<=7 days),No
1145,19,Female,Education,Freshman,No,Yes,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,63.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1146,20,Non-binary,Architecture,Sophomore,No,No,Spring 2024,Probation,Low,Dropout,5,High Risk,1,52.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1147,34,Female,Computer Science,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,5,High Risk,1,50.0,Spanish,2,Yes,Yes,Yes,19.0,No,No Intervention,,,Low,Slow (>14 days),Yes
1148,22,Non-binary,Psychology,Senior,Yes,Yes,Fall 2022,Good Standing,Medium,Dropout,2,Medium Risk,1,87.0,Spanish,1,No,Yes,No,18.0,Yes,At-Risk Outreach,Yes,Yes,High,Slow (>14 days),Yes
1149,34,Female,Computer Science,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,69.0,Spanish,1,No,Yes,No,15.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
1150,34,Male,Computer Science,Senior,No,Yes,Spring 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,61.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1151,34,Male,Mechanical Engineering,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,53.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1152,19,Non-binary,Business Administration,Senior,No,No,Fall 2023,Good Standing,Low,Dropout,5,High Risk,1,98.0,Math,1,No,Yes,Yes,1.0,No,No Intervention,,,High,Quick (<=7 days),Yes
1153,19,Female,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,86.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1154,22,Female,Education,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,63.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1155,18,Male,Architecture,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate,2,Medium Risk,1,82.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
1156,18,Male,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled,5,High Risk,1,73.0,English,1,No,Yes,Yes,20.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
1157,19,Non-binary,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled,4,High Risk,1,40.0,English,2,Yes,Yes,No,12.0,No,No Intervention,Yes,Yes,Low,Moderate (8-14 days),No
1158,29,Male,Mechanical Engineering,Freshman,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,57.0,English,1,Yes,Yes,No,6.0,Yes,Academic Planning,Yes,Yes,Low,Quick (<=7 days),No
1159,23,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Probation,High,Graduate,1,Low Risk,0,62.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1160,21,Male,Business Administration,Senior,Yes,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,61.0,Math,1,Yes,Yes,No,17.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
1161,28,Male,Biology,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled,4,High Risk,1,89.0,Math,1,No,Yes,No,25.5,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
1162,34,Female,Mechanical Engineering,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,74.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1163,23,Male,Architecture,Senior,No,Yes,Spring 2023,Good Standing,High,Enrolled,4,High Risk,1,91.0,Spanish,1,Yes,Yes,Yes,,No,No Intervention,Yes,Yes,High,No Hold,Yes
1164,22,Male,Business Administration,Senior,No,No,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,92.0,Math,1,No,Yes,No,24.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
1165,19,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,61.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1166,23,Male,Computer Science,Junior,No,No,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,49.0,Spanish,1,Yes,No,No,,Yes,Career Counseling,Yes,No,Low,No Hold,No
1167,28,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,1,Low Risk,0,71.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1168,33,Male,Business Administration,Junior,No,No,Fall 2022,Good Standing,Medium,Dropout,3,Medium Risk,1,80.0,Spanish,1,No,Yes,No,29.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
1169,33,Male,Architecture,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,82.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1170,18,Non-binary,Psychology,Junior,No,No,Fall 2022,Probation,Medium,Enrolled,1,Low Risk,0,65.0,English,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
1171,26,Female,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,3,Medium Risk,1,58.0,English,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
1172,23,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,2,Medium Risk,1,71.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
1173,33,Non-binary,Business Administration,Senior,No,No,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,67.0,Spanish,1,Yes,Yes,Yes,,No,No Intervention,,,Medium,No Hold,Yes
1174,20,Non-binary,Computer Science,Senior,Yes,Yes,Fall 2022,Probation,Low,Dropout,4,High Risk,1,79.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1175,21,Female,Computer Science,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled,2,Medium Risk,1,61.0,Math,1,Yes,Yes,No,11.5,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),No
1176,20,Male,Education,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Enrolled,1,Low Risk,0,76.0,Math,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Medium,No Hold,No
1177,24,Non-binary,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Low,Enrolled,3,Medium Risk,1,82.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1178,26,Non-binary,Mechanical Engineering,Junior,Yes,No,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,44.0,English,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,No,Low,No Hold,No
1179,18,Female,Biology,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,71.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1180,25,Non-binary,Psychology,Sophomore,Yes,Yes,Fall 2023,Probation,High,Graduate,2,Medium Risk,1,59.0,Spanish,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Low,No Hold,No
1181,24,Male,Business Administration,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout,2,Medium Risk,1,98.0,Math,1,Yes,Yes,No,13.0,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
1182,25,Female,Nursing,Senior,No,No,Spring 2023,Good Standing,Low,Enrolled,2,Medium Risk,1,75.0,English,1,No,Yes,No,1.0,Yes,Career Counseling,Yes,No,Medium,Quick (<=7 days),No
1183,18,Male,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Dropout,4,High Risk,1,45.0,Math,1,Yes,Yes,Yes,24.0,Yes,Academic Planning,Yes,No,Low,Slow (>14 days),Yes
1184,28,Male,Architecture,Senior,No,No,Spring 2023,Good Standing,Low,Enrolled,4,High Risk,1,41.0,Math,1,Yes,Yes,No,8.5,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1185,27,Female,Architecture,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,61.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1186,20,Non-binary,Biology,Sophomore,No,No,Fall 2023,Good Standing,Low,Dropout,2,Medium Risk,1,93.0,Math,1,Yes,Yes,No,5.0,Yes,At-Risk Outreach,Yes,No,High,Quick (<=7 days),No
1187,24,Male,Nursing,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Dropout,3,Medium Risk,1,57.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1188,33,Male,Psychology,Senior,No,No,Fall 2022,Probation,High,Graduate,1,Low Risk,0,97.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1189,33,Male,Computer Science,Sophomore,No,Yes,Spring 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,88.0,Math,1,Yes,Yes,Yes,,No,No Intervention,,,High,No Hold,Yes
1190,34,Male,Mechanical Engineering,Freshman,No,No,Spring 2023,Warning,Medium,Dropout,4,High Risk,1,50.0,Math,1,Yes,Yes,No,18.5,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
1191,19,Female,Biology,Sophomore,No,Yes,Spring 2024,Probation,Low,Dropout,3,Medium Risk,1,73.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1192,18,Female,Nursing,Freshman,No,No,Fall 2022,Good Standing,Medium,Dropout,3,Medium Risk,1,91.0,Math,2,Yes,Yes,No,28.0,Yes,Financial Aid Guidance,Yes,Yes,High,Slow (>14 days),Yes
1193,33,Male,Biology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,68.0,Spanish,1,No,Yes,No,22.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
1194,29,Non-binary,Psychology,Senior,No,No,Fall 2023,Probation,Low,Dropout,2,Medium Risk,1,73.0,Math,1,Yes,Yes,No,9.0,Yes,Financial Aid Guidance,Yes,Yes,Medium,Moderate (8-14 days),No
1195,22,Male,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout,3,Medium Risk,1,64.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1196,22,Non-binary,Biology,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,80.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1197,26,Male,Nursing,Senior,Yes,No,Spring 2024,Good Standing,Low,Enrolled,4,High Risk,1,82.0,English,1,No,Yes,No,14.0,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
1198,26,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,50.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1199,20,Male,Psychology,Sophomore,No,No,Spring 2023,Warning,High,Graduate,1,Low Risk,0,91.0,English,1,Yes,Yes,No,22.0,Yes,Financial Aid Guidance,Yes,No,High,Slow (>14 days),Yes
1200,33,Non-binary,Business Administration,Senior,Yes,No,Spring 2023,Probation,High,Graduate,1,Low Risk,0,49.0,Math,1,Yes,No,No,,Yes,Career Counseling,Yes,Yes,Low,No Hold,No
1201,33,Male,Computer Science,Sophomore,No,Yes,Spring 2023,Probation,Low,Dropout,2,Medium Risk,1,99.0,English,1,No,Yes,No,4.0,Yes,Financial Aid Guidance,Yes,No,High,Quick (<=7 days),No
1202,20,Male,Business Administration,Junior,No,Yes,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,80.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1203,18,Non-binary,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,1,Low Risk,0,95.0,English,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
1204,28,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,3,Medium Risk,1,78.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1205,34,Non-binary,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Graduate,0,Low Risk,0,87.0,English,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
1206,25,Female,Computer Science,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,56.0,Math,1,Yes,Yes,No,6.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
1207,21,Male,Business Administration,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,77.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1208,23,Non-binary,Architecture,Freshman,No,No,Fall 2022,Probation,Low,Enrolled,4,High Risk,1,72.0,Spanish,1,No,Yes,No,24.5,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
1209,25,Non-binary,Mechanical Engineering,Senior,No,Yes,Fall 2023,Warning,High,Graduate,3,Medium Risk,1,47.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1210,20,Non-binary,Nursing,Sophomore,Yes,No,Spring 2023,Good Standing,Medium,Graduate,0,Low Risk,0,96.0,Math,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
1211,33,Female,Business Administration,Junior,No,No,Fall 2023,Good Standing,Low,Dropout,3,Medium Risk,1,98.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1212,20,Female,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,High,Graduate,3,Medium Risk,1,70.0,Math,1,Yes,Yes,Yes,7.0,No,No Intervention,Yes,No,Medium,Quick (<=7 days),Yes
1213,31,Male,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,81.0,Spanish,1,Yes,Yes,No,2.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
1214,19,Female,Nursing,Junior,Yes,No,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,74.0,English,1,No,Yes,Yes,19.0,No,No Intervention,,,Medium,Slow (>14 days),Yes
1215,20,Female,Computer Science,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,4,High Risk,1,43.0,Math,2,Yes,Yes,No,13.0,No,No Intervention,Yes,Yes,Low,Moderate (8-14 days),No
1216,33,Male,Psychology,Sophomore,No,Yes,Spring 2024,Probation,Low,Enrolled,6,High Risk,1,68.0,Spanish,2,Yes,Yes,Yes,,No,No Intervention,Yes,No,Medium,No Hold,Yes
1217,26,Non-binary,Computer Science,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,84.0,Spanish,1,No,Yes,No,23.0,Yes,Career Counseling,Yes,No,High,Slow (>14 days),Yes
1218,21,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,41.0,English,1,Yes,Yes,No,10.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1219,18,Male,Computer Science,Senior,No,Yes,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,68.0,English,1,No,Yes,No,13.0,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),No
1220,21,Non-binary,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Enrolled,1,Low Risk,0,79.0,Math,1,No,No,No,,Yes,At-Risk Outreach,Yes,No,Medium,No Hold,No
1221,18,Female,Biology,Sophomore,Yes,No,Fall 2023,Good Standing,High,Enrolled,3,Medium Risk,1,86.0,English,1,No,Yes,No,13.5,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
1222,31,Male,Nursing,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,3,Medium Risk,1,41.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1223,33,Male,Nursing,Senior,No,No,Fall 2023,Probation,High,Graduate,2,Medium Risk,1,61.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1224,25,Male,Computer Science,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,72.0,English,1,Yes,Yes,No,16.5,Yes,Career Counseling,Yes,Yes,Medium,Slow (>14 days),Yes
1225,24,Non-binary,Biology,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,98.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1226,20,Male,Business Administration,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled,1,Low Risk,0,60.0,Math,1,Yes,Yes,No,12.0,Yes,Financial Aid Guidance,Yes,No,Low,Moderate (8-14 days),No
1227,34,Male,Nursing,Junior,No,No,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,73.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1228,18,Male,Architecture,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,73.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1229,33,Non-binary,Psychology,Junior,No,Yes,Fall 2022,Good Standing,High,Graduate,0,Low Risk,0,78.0,English,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
1230,29,Female,Psychology,Freshman,No,Yes,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,95.0,Spanish,1,No,Yes,No,8.5,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
1231,31,Male,Mechanical Engineering,Sophomore,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,72.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1232,23,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,98.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1233,23,Non-binary,Biology,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,1,Low Risk,0,96.0,Math,1,No,Yes,No,6.0,Yes,At-Risk Outreach,Yes,Yes,High,Quick (<=7 days),No
1234,30,Non-binary,Education,Sophomore,No,Yes,Fall 2023,Probation,Medium,Graduate,1,Low Risk,0,66.0,Spanish,1,No,Yes,No,20.0,Yes,At-Risk Outreach,Yes,Yes,Medium,Slow (>14 days),Yes
1235,25,Non-binary,Education,Senior,No,No,Spring 2024,Good Standing,Low,Dropout,2,Medium Risk,1,62.0,English,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
1236,19,Non-binary,Psychology,Freshman,Yes,Yes,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,40.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
1237,18,Female,Architecture,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,64.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1238,32,Male,Architecture,Junior,No,Yes,Spring 2024,Warning,Medium,Graduate,1,Low Risk,0,80.0,Math,2,Yes,No,No,,Yes,Financial Aid Guidance,Yes,No,Medium,No Hold,No
1239,18,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,3,Medium Risk,1,60.0,Math,1,Yes,Yes,No,12.5,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1240,22,Non-binary,Education,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,60.0,Spanish,1,No,Yes,No,1.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
1241,33,Female,Education,Sophomore,Yes,Yes,Fall 2023,Good Standing,Low,Dropout,2,Medium Risk,1,60.0,Spanish,1,No,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
1242,21,Female,Computer Science,Sophomore,No,No,Fall 2023,Probation,Medium,Dropout,3,Medium Risk,1,60.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1243,20,Non-binary,Computer Science,Junior,Yes,No,Fall 2023,Good Standing,Medium,Enrolled,4,High Risk,1,41.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1244,34,Male,Computer Science,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,72.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
1245,34,Male,Business Administration,Freshman,No,No,Spring 2024,Warning,High,Enrolled,2,Medium Risk,1,94.0,Math,1,No,Yes,No,5.0,No,No Intervention,Yes,Yes,High,Quick (<=7 days),No
1246,29,Non-binary,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,66.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1247,31,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,72.0,Spanish,1,Yes,Yes,No,12.0,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),No
1248,23,Non-binary,Architecture,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,99.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1249,20,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,66.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1250,26,Female,Architecture,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,51.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
1251,22,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2022,Probation,Low,Dropout,3,Medium Risk,1,42.0,English,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
1252,34,Non-binary,Biology,Sophomore,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,84.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
1253,31,Non-binary,Psychology,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,67.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1254,20,Female,Education,Freshman,No,Yes,Fall 2023,Probation,High,Graduate,0,Low Risk,0,70.0,English,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
1255,18,Male,Architecture,Junior,No,No,Fall 2022,Warning,Medium,Enrolled,2,Medium Risk,1,68.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
1256,18,Male,Psychology,Junior,No,No,Fall 2022,Good Standing,High,Graduate,2,Medium Risk,1,49.0,Spanish,1,Yes,Yes,No,12.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
1257,20,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,80.0,Math,1,No,Yes,No,19.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
